window_start_idx,window_end_idx,start_time,end_time,predicted_class,class_name,confidence
4750,5262,1970-01-01 00:28:26.072700,1970-01-01 00:28:26.226000,-1,Unclassified,0.3570103049278259
4760,5272,1970-01-01 00:28:26.075700,1970-01-01 00:28:26.229000,-1,Unclassified,0.3520389199256897
4770,5282,1970-01-01 00:28:26.078700,1970-01-01 00:28:26.232000,-1,Unclassified,0.29363468289375305
4780,5292,1970-01-01 00:28:26.081700,1970-01-01 00:28:26.235000,-1,Unclassified,0.322539746761322
4790,5302,1970-01-01 00:28:26.084700,1970-01-01 00:28:26.238000,-1,Unclassified,0.27523136138916016
4800,5312,1970-01-01 00:28:26.087700,1970-01-01 00:28:26.241000,-1,Unclassified,0.2972436547279358
4810,5322,1970-01-01 00:28:26.090700,1970-01-01 00:28:26.244000,-1,Unclassified,0.29587432742118835
4820,5332,1970-01-01 00:28:26.093700,1970-01-01 00:28:26.247000,-1,Unclassified,0.3064284026622772
4830,5342,1970-01-01 00:28:26.096700,1970-01-01 00:28:26.250000,-1,Unclassified,0.29054975509643555
4840,5352,1970-01-01 00:28:26.099700,1970-01-01 00:28:26.253000,-1,Unclassified,0.32640528678894043
4850,5362,1970-01-01 00:28:26.102700,1970-01-01 00:28:26.256000,-1,Unclassified,0.2716614902019501
4860,5372,1970-01-01 00:28:26.105700,1970-01-01 00:28:26.259000,-1,Unclassified,0.37852832674980164
4870,5382,1970-01-01 00:28:26.108700,1970-01-01 00:28:26.262000,-1,Unclassified,0.45668476819992065
4880,5392,1970-01-01 00:28:26.111700,1970-01-01 00:28:26.265000,-1,Unclassified,0.3364114761352539
4890,5402,1970-01-01 00:28:26.114700,1970-01-01 00:28:26.268000,-1,Unclassified,0.4107338786125183
4900,5412,1970-01-01 00:28:26.117700,1970-01-01 00:28:26.271000,-1,Unclassified,0.28347548842430115
4910,5422,1970-01-01 00:28:26.120700,1970-01-01 00:28:26.274000,-1,Unclassified,0.3469155430793762
4920,5432,1970-01-01 00:28:26.123700,1970-01-01 00:28:26.277000,-1,Unclassified,0.29444578289985657
4930,5442,1970-01-01 00:28:26.126700,1970-01-01 00:28:26.280000,-1,Unclassified,0.34101545810699463
4940,5452,1970-01-01 00:28:26.129700,1970-01-01 00:28:26.283000,-1,Unclassified,0.28896403312683105
4950,5462,1970-01-01 00:28:26.132700,1970-01-01 00:28:26.286000,-1,Unclassified,0.30163049697875977
4960,5472,1970-01-01 00:28:26.135700,1970-01-01 00:28:26.289000,-1,Unclassified,0.28831642866134644
4970,5482,1970-01-01 00:28:26.138700,1970-01-01 00:28:26.292000,-1,Unclassified,0.34203165769577026
4980,5492,1970-01-01 00:28:26.141700,1970-01-01 00:28:26.295000,-1,Unclassified,0.3375799059867859
4990,5502,1970-01-01 00:28:26.144700,1970-01-01 00:28:26.298000,-1,Unclassified,0.272513747215271
5000,5512,1970-01-01 00:28:26.147700,1970-01-01 00:28:26.301000,-1,Unclassified,0.28109267354011536
5010,5522,1970-01-01 00:28:26.150700,1970-01-01 00:28:26.304000,-1,Unclassified,0.3105774223804474
5020,5532,1970-01-01 00:28:26.153700,1970-01-01 00:28:26.482800,-1,Unclassified,0.31889182329177856
5030,5542,1970-01-01 00:28:26.156700,1970-01-01 00:28:26.485800,-1,Unclassified,0.3138490319252014
5040,5552,1970-01-01 00:28:26.159700,1970-01-01 00:28:26.488800,-1,Unclassified,0.32197046279907227
5050,5562,1970-01-01 00:28:26.162700,1970-01-01 00:28:26.491800,-1,Unclassified,0.29566895961761475
5060,5572,1970-01-01 00:28:26.165700,1970-01-01 00:28:26.494800,-1,Unclassified,0.3643697500228882
5070,5582,1970-01-01 00:28:26.168700,1970-01-01 00:28:26.497800,-1,Unclassified,0.3435189127922058
5080,5592,1970-01-01 00:28:26.171700,1970-01-01 00:28:26.500800,-1,Unclassified,0.40272843837738037
5090,5602,1970-01-01 00:28:26.174700,1970-01-01 00:28:26.503800,-1,Unclassified,0.3952871561050415
5100,5612,1970-01-01 00:28:26.177700,1970-01-01 00:28:26.506800,-1,Unclassified,0.4467425048351288
5110,5622,1970-01-01 00:28:26.180700,1970-01-01 00:28:26.509800,-1,Unclassified,0.3355441987514496
5120,5632,1970-01-01 00:28:26.183700,1970-01-01 00:28:26.512800,-1,Unclassified,0.3379674255847931
5130,5642,1970-01-01 00:28:26.186700,1970-01-01 00:28:26.515800,-1,Unclassified,0.4262906014919281
5140,5652,1970-01-01 00:28:26.189700,1970-01-01 00:28:26.518800,-1,Unclassified,0.5225022435188293
5150,5662,1970-01-01 00:28:26.192700,1970-01-01 00:28:26.521800,-1,Unclassified,0.4010743498802185
5160,5672,1970-01-01 00:28:26.195700,1970-01-01 00:28:26.524800,-1,Unclassified,0.32229313254356384
5170,5682,1970-01-01 00:28:26.198700,1970-01-01 00:28:26.527800,-1,Unclassified,0.22922654449939728
5180,5692,1970-01-01 00:28:26.201700,1970-01-01 00:28:26.530800,-1,Unclassified,0.351643830537796
5190,5702,1970-01-01 00:28:26.204700,1970-01-01 00:28:26.533800,-1,Unclassified,0.3198575973510742
5200,5712,1970-01-01 00:28:26.207700,1970-01-01 00:28:26.536800,-1,Unclassified,0.3520943224430084
5210,5722,1970-01-01 00:28:26.210700,1970-01-01 00:28:26.539800,-1,Unclassified,0.32324206829071045
5220,5732,1970-01-01 00:28:26.213700,1970-01-01 00:28:26.542800,-1,Unclassified,0.2525009214878082
5230,5742,1970-01-01 00:28:26.216700,1970-01-01 00:28:26.545800,-1,Unclassified,0.29036715626716614
5240,5752,1970-01-01 00:28:26.219700,1970-01-01 00:28:26.548800,-1,Unclassified,0.32599005103111267
5250,5762,1970-01-01 00:28:26.222700,1970-01-01 00:28:26.551800,-1,Unclassified,0.25707560777664185
5260,5772,1970-01-01 00:28:26.225700,1970-01-01 00:28:26.554800,-1,Unclassified,0.27962660789489746
5270,5782,1970-01-01 00:28:26.228700,1970-01-01 00:28:26.557800,-1,Unclassified,0.2588840425014496
5280,5792,1970-01-01 00:28:26.231700,1970-01-01 00:28:26.560800,-1,Unclassified,0.2583848834037781
5290,5802,1970-01-01 00:28:26.234700,1970-01-01 00:28:26.563800,-1,Unclassified,0.28774213790893555
5300,5812,1970-01-01 00:28:26.237700,1970-01-01 00:28:26.566800,-1,Unclassified,0.27360105514526367
5310,5822,1970-01-01 00:28:26.240700,1970-01-01 00:28:26.569800,-1,Unclassified,0.30281394720077515
5320,5832,1970-01-01 00:28:26.243700,1970-01-01 00:28:26.572800,-1,Unclassified,0.21234306693077087
5330,5842,1970-01-01 00:28:26.246700,1970-01-01 00:28:26.575800,-1,Unclassified,0.24175052344799042
5340,5852,1970-01-01 00:28:26.249700,1970-01-01 00:28:26.578800,-1,Unclassified,0.2658681571483612
5350,5862,1970-01-01 00:28:26.252700,1970-01-01 00:28:26.581800,-1,Unclassified,0.26954272389411926
5360,5872,1970-01-01 00:28:26.255700,1970-01-01 00:28:26.584800,-1,Unclassified,0.2588341534137726
5370,5882,1970-01-01 00:28:26.258700,1970-01-01 00:28:26.587800,-1,Unclassified,0.25249624252319336
5380,5892,1970-01-01 00:28:26.261700,1970-01-01 00:28:26.590800,-1,Unclassified,0.2417454570531845
5390,5902,1970-01-01 00:28:26.264700,1970-01-01 00:28:26.593800,-1,Unclassified,0.24525755643844604
5400,5912,1970-01-01 00:28:26.267700,1970-01-01 00:28:26.596800,-1,Unclassified,0.32048261165618896
5410,5922,1970-01-01 00:28:26.270700,1970-01-01 00:28:26.599800,-1,Unclassified,0.3207620680332184
5420,5932,1970-01-01 00:28:26.273700,1970-01-01 00:28:26.602800,-1,Unclassified,0.35167196393013
5430,5942,1970-01-01 00:28:26.276700,1970-01-01 00:28:26.605800,-1,Unclassified,0.41124647855758667
5440,5952,1970-01-01 00:28:26.279700,1970-01-01 00:28:26.608800,-1,Unclassified,0.3951626718044281
5450,5962,1970-01-01 00:28:26.282700,1970-01-01 00:28:26.611800,-1,Unclassified,0.35975444316864014
5460,5972,1970-01-01 00:28:26.285700,1970-01-01 00:28:26.614800,-1,Unclassified,0.33075544238090515
5470,5982,1970-01-01 00:28:26.288700,1970-01-01 00:28:26.617800,-1,Unclassified,0.31324559450149536
5480,5992,1970-01-01 00:28:26.291700,1970-01-01 00:28:26.620800,-1,Unclassified,0.3401070237159729
5490,6002,1970-01-01 00:28:26.294700,1970-01-01 00:28:26.623800,-1,Unclassified,0.45832666754722595
5500,6012,1970-01-01 00:28:26.297700,1970-01-01 00:28:26.626800,-1,Unclassified,0.32420065999031067
5510,6022,1970-01-01 00:28:26.300700,1970-01-01 00:28:26.629800,-1,Unclassified,0.2910979688167572
5520,6032,1970-01-01 00:28:26.303700,1970-01-01 00:28:26.632800,-1,Unclassified,0.31999245285987854
5530,6042,1970-01-01 00:28:26.482500,1970-01-01 00:28:26.635800,-1,Unclassified,0.3381989896297455
5540,6052,1970-01-01 00:28:26.485500,1970-01-01 00:28:26.638800,-1,Unclassified,0.2652812898159027
5550,6062,1970-01-01 00:28:26.488500,1970-01-01 00:28:26.641800,-1,Unclassified,0.2981637120246887
5560,6072,1970-01-01 00:28:26.491500,1970-01-01 00:28:26.644800,-1,Unclassified,0.3069075345993042
5570,6082,1970-01-01 00:28:26.494500,1970-01-01 00:28:26.647800,-1,Unclassified,0.31607362627983093
5580,6092,1970-01-01 00:28:26.497500,1970-01-01 00:28:26.650800,-1,Unclassified,0.28311070799827576
5590,6102,1970-01-01 00:28:26.500500,1970-01-01 00:28:26.653800,-1,Unclassified,0.2695140838623047
5600,6112,1970-01-01 00:28:26.503500,1970-01-01 00:28:26.656800,-1,Unclassified,0.2848021984100342
5610,6122,1970-01-01 00:28:26.506500,1970-01-01 00:28:26.659800,-1,Unclassified,0.36408132314682007
5620,6132,1970-01-01 00:28:26.509500,1970-01-01 00:28:26.662800,-1,Unclassified,0.34228453040122986
5630,6142,1970-01-01 00:28:26.512500,1970-01-01 00:28:26.665800,-1,Unclassified,0.3330230712890625
5640,6152,1970-01-01 00:28:26.515500,1970-01-01 00:28:26.668800,-1,Unclassified,0.29551437497138977
5650,6162,1970-01-01 00:28:26.518500,1970-01-01 00:28:26.671800,-1,Unclassified,0.28965187072753906
5660,6172,1970-01-01 00:28:26.521500,1970-01-01 00:28:26.674800,-1,Unclassified,0.30743423104286194
5670,6182,1970-01-01 00:28:26.524500,1970-01-01 00:28:26.677800,-1,Unclassified,0.3532106280326843
5680,6192,1970-01-01 00:28:26.527500,1970-01-01 00:28:26.680800,-1,Unclassified,0.22530241310596466
5690,6202,1970-01-01 00:28:26.530500,1970-01-01 00:28:26.683800,-1,Unclassified,0.3680118918418884
5700,6212,1970-01-01 00:28:26.533500,1970-01-01 00:28:26.686800,-1,Unclassified,0.24238437414169312
5710,6222,1970-01-01 00:28:26.536500,1970-01-01 00:28:26.689800,-1,Unclassified,0.3419531285762787
5720,6232,1970-01-01 00:28:26.539500,1970-01-01 00:28:26.692800,-1,Unclassified,0.3591807186603546
5730,6242,1970-01-01 00:28:26.542500,1970-01-01 00:28:26.695800,-1,Unclassified,0.2585075795650482
5740,6252,1970-01-01 00:28:26.545500,1970-01-01 00:28:26.698800,-1,Unclassified,0.225455179810524
5750,6262,1970-01-01 00:28:26.548500,1970-01-01 00:28:26.701800,-1,Unclassified,0.33189842104911804
5760,6272,1970-01-01 00:28:26.551500,1970-01-01 00:28:26.704800,-1,Unclassified,0.30076825618743896
5770,6282,1970-01-01 00:28:26.554500,1970-01-01 00:28:26.707800,-1,Unclassified,0.3506607413291931
5780,6292,1970-01-01 00:28:26.557500,1970-01-01 00:28:26.710800,-1,Unclassified,0.4441560208797455
5790,6302,1970-01-01 00:28:26.560500,1970-01-01 00:28:26.713800,-1,Unclassified,0.42872875928878784
5800,6312,1970-01-01 00:28:26.563500,1970-01-01 00:28:26.716800,-1,Unclassified,0.2943696677684784
5810,6322,1970-01-01 00:28:26.566500,1970-01-01 00:28:26.719800,-1,Unclassified,0.24481698870658875
5820,6332,1970-01-01 00:28:26.569500,1970-01-01 00:28:26.722800,-1,Unclassified,0.2520807981491089
5830,6342,1970-01-01 00:28:26.572500,1970-01-01 00:28:26.725800,-1,Unclassified,0.25811439752578735
5840,6352,1970-01-01 00:28:26.575500,1970-01-01 00:28:26.728800,-1,Unclassified,0.24203358590602875
5850,6362,1970-01-01 00:28:26.578500,1970-01-01 00:28:26.731800,-1,Unclassified,0.28222304582595825
5860,6372,1970-01-01 00:28:26.581500,1970-01-01 00:28:26.734800,-1,Unclassified,0.24989722669124603
5870,6382,1970-01-01 00:28:26.584500,1970-01-01 00:28:26.737800,-1,Unclassified,0.34426361322402954
5880,6392,1970-01-01 00:28:26.587500,1970-01-01 00:28:26.740800,-1,Unclassified,0.24078617990016937
5890,6402,1970-01-01 00:28:26.590500,1970-01-01 00:28:26.743800,-1,Unclassified,0.37131398916244507
5900,6412,1970-01-01 00:28:26.593500,1970-01-01 00:28:26.746800,-1,Unclassified,0.24445302784442902
5910,6422,1970-01-01 00:28:26.596500,1970-01-01 00:28:26.804400,-1,Unclassified,0.32881706953048706
5920,6432,1970-01-01 00:28:26.599500,1970-01-01 00:28:26.807400,-1,Unclassified,0.31981250643730164
5930,6442,1970-01-01 00:28:26.602500,1970-01-01 00:28:26.810400,-1,Unclassified,0.31649014353752136
5940,6452,1970-01-01 00:28:26.605500,1970-01-01 00:28:26.813400,-1,Unclassified,0.2796610891819
5950,6462,1970-01-01 00:28:26.608500,1970-01-01 00:28:26.816400,-1,Unclassified,0.32138919830322266
5960,6472,1970-01-01 00:28:26.611500,1970-01-01 00:28:26.819400,-1,Unclassified,0.32335978746414185
5970,6482,1970-01-01 00:28:26.614500,1970-01-01 00:28:26.822400,-1,Unclassified,0.304309219121933
5980,6492,1970-01-01 00:28:26.617500,1970-01-01 00:28:26.825400,-1,Unclassified,0.28174594044685364
5990,6502,1970-01-01 00:28:26.620500,1970-01-01 00:28:26.828400,-1,Unclassified,0.34082549810409546
6000,6512,1970-01-01 00:28:26.623500,1970-01-01 00:28:26.831400,-1,Unclassified,0.2923615574836731
6010,6522,1970-01-01 00:28:26.626500,1970-01-01 00:28:26.834400,-1,Unclassified,0.3211699426174164
6020,6532,1970-01-01 00:28:26.629500,1970-01-01 00:28:26.837400,-1,Unclassified,0.29228508472442627
6030,6542,1970-01-01 00:28:26.632500,1970-01-01 00:28:26.840400,-1,Unclassified,0.3385069966316223
6040,6552,1970-01-01 00:28:26.635500,1970-01-01 00:28:26.843400,-1,Unclassified,0.309135377407074
6050,6562,1970-01-01 00:28:26.638500,1970-01-01 00:28:26.846400,-1,Unclassified,0.3360096514225006
6060,6572,1970-01-01 00:28:26.641500,1970-01-01 00:28:26.849400,-1,Unclassified,0.3062334954738617
6070,6582,1970-01-01 00:28:26.644500,1970-01-01 00:28:26.852400,-1,Unclassified,0.3282654285430908
6080,6592,1970-01-01 00:28:26.647500,1970-01-01 00:28:26.855400,-1,Unclassified,0.355274498462677
6090,6602,1970-01-01 00:28:26.650500,1970-01-01 00:28:26.858400,-1,Unclassified,0.2991088628768921
6100,6612,1970-01-01 00:28:26.653500,1970-01-01 00:28:26.861400,-1,Unclassified,0.3658064007759094
6110,6622,1970-01-01 00:28:26.656500,1970-01-01 00:28:26.864400,-1,Unclassified,0.3810499310493469
6120,6632,1970-01-01 00:28:26.659500,1970-01-01 00:28:26.867400,-1,Unclassified,0.3797140419483185
6130,6642,1970-01-01 00:28:26.662500,1970-01-01 00:28:26.870400,-1,Unclassified,0.3509349226951599
6140,6652,1970-01-01 00:28:26.665500,1970-01-01 00:28:26.873400,-1,Unclassified,0.283433735370636
6150,6662,1970-01-01 00:28:26.668500,1970-01-01 00:28:26.876400,-1,Unclassified,0.2756926715373993
6160,6672,1970-01-01 00:28:26.671500,1970-01-01 00:28:26.879400,-1,Unclassified,0.29189276695251465
6170,6682,1970-01-01 00:28:26.674500,1970-01-01 00:28:26.882400,-1,Unclassified,0.2505471110343933
6180,6692,1970-01-01 00:28:26.677500,1970-01-01 00:28:26.885400,-1,Unclassified,0.2932984232902527
6190,6702,1970-01-01 00:28:26.680500,1970-01-01 00:28:26.888400,-1,Unclassified,0.39750298857688904
6200,6712,1970-01-01 00:28:26.683500,1970-01-01 00:28:26.891400,-1,Unclassified,0.314623087644577
6210,6722,1970-01-01 00:28:26.686500,1970-01-01 00:28:26.894400,-1,Unclassified,0.40153783559799194
6220,6732,1970-01-01 00:28:26.689500,1970-01-01 00:28:26.897400,-1,Unclassified,0.40602853894233704
6230,6742,1970-01-01 00:28:26.692500,1970-01-01 00:28:26.900400,-1,Unclassified,0.5049421191215515
6240,6752,1970-01-01 00:28:26.695500,1970-01-01 00:28:26.903400,-1,Unclassified,0.40668997168540955
6250,6762,1970-01-01 00:28:26.698500,1970-01-01 00:28:26.906400,-1,Unclassified,0.4899277091026306
6260,6772,1970-01-01 00:28:26.701500,1970-01-01 00:28:26.909400,-1,Unclassified,0.4496670067310333
6270,6782,1970-01-01 00:28:26.704500,1970-01-01 00:28:27.085200,-1,Unclassified,0.45221856236457825
6280,6792,1970-01-01 00:28:26.707500,1970-01-01 00:28:27.088200,-1,Unclassified,0.3646998107433319
6290,6802,1970-01-01 00:28:26.710500,1970-01-01 00:28:27.091200,-1,Unclassified,0.48416668176651
6300,6812,1970-01-01 00:28:26.713500,1970-01-01 00:28:27.094200,-1,Unclassified,0.5096411108970642
6310,6822,1970-01-01 00:28:26.716500,1970-01-01 00:28:27.097200,-1,Unclassified,0.43226349353790283
6320,6832,1970-01-01 00:28:26.719500,1970-01-01 00:28:27.100200,-1,Unclassified,0.4451228976249695
6330,6842,1970-01-01 00:28:26.722500,1970-01-01 00:28:27.103200,-1,Unclassified,0.4200913608074188
6340,6852,1970-01-01 00:28:26.725500,1970-01-01 00:28:27.106200,-1,Unclassified,0.3569013476371765
6350,6862,1970-01-01 00:28:26.728500,1970-01-01 00:28:27.109200,0,Bearish Normal,0.5607283115386963
6360,6872,1970-01-01 00:28:26.731500,1970-01-01 00:28:27.112200,-1,Unclassified,0.4474744200706482
6370,6882,1970-01-01 00:28:26.734500,1970-01-01 00:28:27.115200,-1,Unclassified,0.47583433985710144
6380,6892,1970-01-01 00:28:26.737500,1970-01-01 00:28:27.118200,-1,Unclassified,0.4771616756916046
6390,6902,1970-01-01 00:28:26.740500,1970-01-01 00:28:27.121200,-1,Unclassified,0.46729791164398193
6400,6912,1970-01-01 00:28:26.743500,1970-01-01 00:28:27.124200,-1,Unclassified,0.4584905505180359
6410,6922,1970-01-01 00:28:26.746500,1970-01-01 00:28:27.127200,-1,Unclassified,0.4498613476753235
6420,6932,1970-01-01 00:28:26.804100,1970-01-01 00:28:27.130200,-1,Unclassified,0.34919872879981995
6430,6942,1970-01-01 00:28:26.807100,1970-01-01 00:28:27.133200,-1,Unclassified,0.38109689950942993
6440,6952,1970-01-01 00:28:26.810100,1970-01-01 00:28:27.136200,-1,Unclassified,0.4433726966381073
6450,6962,1970-01-01 00:28:26.813100,1970-01-01 00:28:27.139200,-1,Unclassified,0.4447747766971588
6460,6972,1970-01-01 00:28:26.816100,1970-01-01 00:28:27.142200,-1,Unclassified,0.4662371575832367
6470,6982,1970-01-01 00:28:26.819100,1970-01-01 00:28:27.145200,-1,Unclassified,0.4197431206703186
6480,6992,1970-01-01 00:28:26.822100,1970-01-01 00:28:27.148200,-1,Unclassified,0.4219735562801361
6490,7002,1970-01-01 00:28:26.825100,1970-01-01 00:28:27.151200,-1,Unclassified,0.4031819999217987
6500,7012,1970-01-01 00:28:26.828100,1970-01-01 00:28:27.154200,-1,Unclassified,0.43713706731796265
6510,7022,1970-01-01 00:28:26.831100,1970-01-01 00:28:27.157200,-1,Unclassified,0.4244585335254669
6520,7032,1970-01-01 00:28:26.834100,1970-01-01 00:28:27.160200,-1,Unclassified,0.45838767290115356
6530,7042,1970-01-01 00:28:26.837100,1970-01-01 00:28:27.163200,-1,Unclassified,0.42553016543388367
6540,7052,1970-01-01 00:28:26.840100,1970-01-01 00:28:27.166200,-1,Unclassified,0.4398112893104553
6550,7062,1970-01-01 00:28:26.843100,1970-01-01 00:28:27.169200,-1,Unclassified,0.4243628978729248
6560,7072,1970-01-01 00:28:26.846100,1970-01-01 00:28:27.172200,-1,Unclassified,0.4559173285961151
6570,7082,1970-01-01 00:28:26.849100,1970-01-01 00:28:27.175200,-1,Unclassified,0.4012565314769745
6580,7092,1970-01-01 00:28:26.852100,1970-01-01 00:28:27.178200,-1,Unclassified,0.46680977940559387
6590,7102,1970-01-01 00:28:26.855100,1970-01-01 00:28:27.181200,-1,Unclassified,0.40119504928588867
6600,7112,1970-01-01 00:28:26.858100,1970-01-01 00:28:27.184200,-1,Unclassified,0.4453889727592468
6610,7122,1970-01-01 00:28:26.861100,1970-01-01 00:28:27.187200,-1,Unclassified,0.41036126017570496
6620,7132,1970-01-01 00:28:26.864100,1970-01-01 00:28:27.190200,-1,Unclassified,0.4588012993335724
6630,7142,1970-01-01 00:28:26.867100,1970-01-01 00:28:27.193200,-1,Unclassified,0.4912034869194031
6640,7152,1970-01-01 00:28:26.870100,1970-01-01 00:28:27.196200,-1,Unclassified,0.5110570788383484
6650,7162,1970-01-01 00:28:26.873100,1970-01-01 00:28:27.199200,-1,Unclassified,0.5067139863967896
6660,7172,1970-01-01 00:28:26.876100,1970-01-01 00:28:27.202200,-1,Unclassified,0.3014094829559326
6670,7182,1970-01-01 00:28:26.879100,1970-01-01 00:28:27.205200,0,Bearish Normal,0.6030425429344177
6680,7192,1970-01-01 00:28:26.882100,1970-01-01 00:28:27.208200,-1,Unclassified,0.33511286973953247
6690,7202,1970-01-01 00:28:26.885100,1970-01-01 00:28:27.211200,-1,Unclassified,0.3816269636154175
6700,7212,1970-01-01 00:28:26.888100,1970-01-01 00:28:27.214200,-1,Unclassified,0.393330842256546
6710,7222,1970-01-01 00:28:26.891100,1970-01-01 00:28:27.217200,-1,Unclassified,0.2769116759300232
6720,7232,1970-01-01 00:28:26.894100,1970-01-01 00:28:27.220200,-1,Unclassified,0.3434028625488281
6730,7242,1970-01-01 00:28:26.897100,1970-01-01 00:28:27.223200,-1,Unclassified,0.33658236265182495
6740,7252,1970-01-01 00:28:26.900100,1970-01-01 00:28:27.226200,-1,Unclassified,0.3039108216762543
6750,7262,1970-01-01 00:28:26.903100,1970-01-01 00:28:27.229200,-1,Unclassified,0.35797277092933655
6760,7272,1970-01-01 00:28:26.906100,1970-01-01 00:28:27.232200,-1,Unclassified,0.36372625827789307
6770,7282,1970-01-01 00:28:26.909100,1970-01-01 00:28:27.235200,-1,Unclassified,0.3403269648551941
6780,7292,1970-01-01 00:28:27.084900,1970-01-01 00:28:27.238200,-1,Unclassified,0.4533255994319916
6790,7302,1970-01-01 00:28:27.087900,1970-01-01 00:28:27.241200,-1,Unclassified,0.24387218058109283
6800,7312,1970-01-01 00:28:27.090900,1970-01-01 00:28:27.244200,-1,Unclassified,0.3217093348503113
6810,7322,1970-01-01 00:28:27.093900,1970-01-01 00:28:27.247200,-1,Unclassified,0.2865624725818634
6820,7332,1970-01-01 00:28:27.096900,1970-01-01 00:28:27.250200,-1,Unclassified,0.31082579493522644
6830,7342,1970-01-01 00:28:27.099900,1970-01-01 00:28:27.253200,-1,Unclassified,0.3076702952384949
6840,7352,1970-01-01 00:28:27.102900,1970-01-01 00:28:27.256200,-1,Unclassified,0.3351161479949951
6850,7362,1970-01-01 00:28:27.105900,1970-01-01 00:28:27.259200,-1,Unclassified,0.31683793663978577
6860,7372,1970-01-01 00:28:27.108900,1970-01-01 00:28:27.262200,-1,Unclassified,0.400063157081604
6870,7382,1970-01-01 00:28:27.111900,1970-01-01 00:28:27.265200,-1,Unclassified,0.36391493678092957
6880,7392,1970-01-01 00:28:27.114900,1970-01-01 00:28:27.268200,-1,Unclassified,0.33782145380973816
6890,7402,1970-01-01 00:28:27.117900,1970-01-01 00:28:27.271200,-1,Unclassified,0.3451835811138153
6900,7412,1970-01-01 00:28:27.120900,1970-01-01 00:28:27.274200,-1,Unclassified,0.29094138741493225
6910,7422,1970-01-01 00:28:27.123900,1970-01-01 00:28:27.277200,-1,Unclassified,0.31415268778800964
6920,7432,1970-01-01 00:28:27.126900,1970-01-01 00:28:27.280200,-1,Unclassified,0.2667408585548401
6930,7442,1970-01-01 00:28:27.129900,1970-01-01 00:28:27.283200,-1,Unclassified,0.3915243446826935
6940,7452,1970-01-01 00:28:27.132900,1970-01-01 00:28:27.286200,-1,Unclassified,0.331084281206131
6950,7462,1970-01-01 00:28:27.135900,1970-01-01 00:28:27.289200,-1,Unclassified,0.29498979449272156
6960,7472,1970-01-01 00:28:27.138900,1970-01-01 00:28:27.292200,-1,Unclassified,0.3091040253639221
6970,7482,1970-01-01 00:28:27.141900,1970-01-01 00:28:27.295200,-1,Unclassified,0.3703535795211792
6980,7492,1970-01-01 00:28:27.144900,1970-01-01 00:28:27.298200,-1,Unclassified,0.26358160376548767
6990,7502,1970-01-01 00:28:27.147900,1970-01-01 00:28:27.301200,-1,Unclassified,0.3805640637874603
7000,7512,1970-01-01 00:28:27.150900,1970-01-01 00:28:27.304200,-1,Unclassified,0.30183616280555725
7010,7522,1970-01-01 00:28:27.153900,1970-01-01 00:28:27.307200,-1,Unclassified,0.3115377128124237
7020,7532,1970-01-01 00:28:27.156900,1970-01-01 00:28:27.310200,-1,Unclassified,0.3040774464607239
7030,7542,1970-01-01 00:28:27.159900,1970-01-01 00:28:27.313200,-1,Unclassified,0.33038845658302307
7040,7552,1970-01-01 00:28:27.162900,1970-01-01 00:28:27.316200,-1,Unclassified,0.3108815550804138
7050,7562,1970-01-01 00:28:27.165900,1970-01-01 00:28:27.319200,-1,Unclassified,0.3032732605934143
7060,7572,1970-01-01 00:28:27.168900,1970-01-01 00:28:27.322200,-1,Unclassified,0.28336969017982483
7070,7582,1970-01-01 00:28:27.171900,1970-01-01 00:28:27.325200,-1,Unclassified,0.268880158662796
7080,7592,1970-01-01 00:28:27.174900,1970-01-01 00:28:27.328200,-1,Unclassified,0.3508429229259491
7090,7602,1970-01-01 00:28:27.177900,1970-01-01 00:28:27.331200,-1,Unclassified,0.3407043218612671
7100,7612,1970-01-01 00:28:27.180900,1970-01-01 00:28:27.334200,-1,Unclassified,0.4068485200405121
7110,7622,1970-01-01 00:28:27.183900,1970-01-01 00:28:27.337200,-1,Unclassified,0.3505057096481323
